id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
41706168,The GV Master Bedroom Redline | Queen Bedroom with tons of light | Walk to RedLine for Mass General!,71783,Lance,,Dorchester,42.31384,-71.06113,Private room,46,29,0,,,42,172
41710612,Clean & Stylish Sanctuary | Near T,149617117,Demetrios,,Roxbury,42.32764,-71.09264,Entire home/apt,171,1,10,2021-01-04,0.88,1,345
41716100,Evon’s Place,329370033,Evon,,Mattapan,42.27938,-71.09585,Entire home/apt,325,2,16,2021-01-17,1.48,1,360
41740613,The Revolution Hotel,228911273,The Revolution Hotel,,South End,42.34591,-71.0709,Hotel room,0,1,0,,,1,0
41745395,Spacious Br in Brighton 2 min walk greenT & 10 BC,293373619,Jihane,,Brighton,42.34329,-71.15355,Private room,49,28,0,,,10,364
41765021,*HEART OF BOSTON* Downtown/South End/Back Bay,14016102,Jovan,,South End,42.34707,-71.07326,Entire home/apt,105,2,25,2021-01-17,3.19,2,71
41785209,Hip Beacon Hill 2BR w/W/D in building  by Blueground,107434423,Blueground,,Beacon Hill,42.35951,-71.06617,Entire home/apt,193,32,0,,,120,0
41785294,"Sleek Downtown 1BR w/W/D in unit, Gym, Doorman by Blueground",107434423,Blueground,,Chinatown,42.35228,-71.05911,Entire home/apt,141,32,0,,,120,248
41785374,"Ideal Downtown 1BR w W/D in unit, Gym, Doorman near Chinatown T, by Blueground",107434423,Blueground,,Chinatown,42.35228,-71.05911,Entire home/apt,141,32,0,,,120,249
41785889,"Smart Downtown 1BR w/ W/D in unit, Gym, Doorman, near South Station, by Blueground",107434423,Blueground,,Chinatown,42.35228,-71.05911,Entire home/apt,146,32,0,,,120,248
41788562,"Hip North Station 1BR w/ Gym, Doorman, W/D, nr. TD Garden, by Blueground",107434423,Blueground,,Downtown,42.36477,-71.06314,Entire home/apt,145,32,0,,,120,0
41799161,The Roseclair Bedroom 2 Redline | Queen bed in quiet room | Walk to the Redline for UMass and Mass General!,71783,Lance,,Dorchester,42.32119,-71.06071,Private room,41,32,1,2020-06-03,0.13,42,254
41800576,Luxury 2BR in Downtown + Subway | Evonify,212359760,Evonify,,Beacon Hill,42.35277,-71.06483,Entire home/apt,105,1,10,2020-12-26,0.86,38,121
41824577,12 minutes to downtown Boston. 2 bed  1 full bath.,79911018,Johnny,,Dorchester,42.32096,-71.0619,Entire home/apt,160,3,1,2020-03-02,0.09,2,90
41838589,402 Perfect Studio in Downtown Boston!!,205269848,Temple Place,,Downtown,42.35477,-71.06183,Entire home/apt,129,2,7,2020-07-25,0.60,17,7
41841244,404 Book Now - Last Minute Monthly Discounts,205269848,Temple Place,,Downtown,42.35405,-71.06129,Entire home/apt,94,2,7,2020-08-31,0.63,17,99
41842246,403 Clean/Safe Studio For Doctors/Nurses!,205269848,Temple Place,,Downtown,42.35397,-71.0631,Entire home/apt,129,2,2,2020-10-25,0.20,17,46
41876953,The Roseclair Bedroom 1 Redline | Queen bed in Large Room | Walk to the Redline for UMass and Mass General!,71783,Lance,,Dorchester,42.32094,-71.06034,Private room,48,32,1,2020-05-30,0.13,42,224
41876957,The Roseclair Bedroom 3 Redline | Queen bed in Large Room | Walk to the Redline for UMass and Mass General!,71783,Lance,,Dorchester,42.32332,-71.06025,Private room,46,30,1,2020-05-22,0.12,42,254
41878371,Colorful Private Bedroom in Egleston Sq Condo,251061257,Mary,,Roxbury,42.31545,-71.09784,Private room,52,2,10,2020-11-01,1.61,1,88
41886997,(PR2) Beautiful City Living!,331225367,Boston Strong,,Back Bay,42.3478,-71.08624,Entire home/apt,111,1,46,2020-12-21,4.21,3,47
41903226,"Sleek Downtown Studio w/ W/D, Doorman, nr. Boston Common, by Blueground",107434423,Blueground,,Downtown,42.3522,-71.06442,Entire home/apt,131,32,0,,,120,245
41907280,The GV Yellow Bedroom Redline | Queen Bed with in room TV  | Walk to Redline for Mass General!,71783,Lance,,Dorchester,42.31325,-71.06148,Private room,46,29,1,2020-06-30,0.15,42,176
41915144,Brick and beam living in the Historic North End,331562764,Rich,,North End,42.36248,-71.05251,Entire home/apt,220,92,0,,,1,358
41923522,(PF2) Gorgeous Back Bay living!,331225367,Boston Strong,,Back Bay,42.34878,-71.08627,Entire home/apt,110,1,19,2021-01-03,1.67,3,50
41925155,"Airy Back Bay 1BR w/ Gym, Doorman, W/D, nr. Copley Mall, by Blueground",107434423,Blueground,,Back Bay,42.34819,-71.08166,Entire home/apt,156,32,0,,,120,303
41931127,The Biltmore Bedroom C OrangeLine | Queen Bedroom with SmartTv | Whole Foods and Faulkner on OrangeLine!,71783,Lance,,Jamaica Plain,42.31218,-71.10768,Private room,41,30,0,,,42,20
41932749,Breathtaking 3BR | Perfect Location | Walk Boston!,57368627,Haley,,South Boston,42.33529,-71.05403,Entire home/apt,350,2,3,2020-11-29,0.57,2,126
41939062,408 Downtown Dream. Perfect For Doctors/Nurses,331132678,Premier Suites,,Downtown,42.35534,-71.06172,Entire home/apt,94,2,2,2020-12-15,1.46,3,99
41949115,(PF3) Relaxing Home in Back Bay,331225367,Boston Strong,,Back Bay,42.34788,-71.08645,Entire home/apt,110,1,25,2020-12-30,2.21,3,27
41949153,Walk to Harvard ★FREE PARKING ★ Clean & Convenient,8441226,Justin,,Allston,42.3639,-71.13294,Entire home/apt,349,1,2,2020-05-31,0.19,1,0
41953347,"Hip Back Bay 1BR w/ Gym, Doorman, nr. Copley Mall, by Blueground",107434423,Blueground,,Back Bay,42.34917,-71.08077,Entire home/apt,155,32,0,,,120,263
41953381,"Smart Back Bay 1BR w/ Gym, Doorman, nr. Esplanade, by Blueground",107434423,Blueground,,Back Bay,42.34813,-71.08085,Entire home/apt,150,32,0,,,120,259
41963633,Awesome 3 Bed Close To Boston With Parking,5618949,Alan,,Roslindale,42.27817,-71.11879,Entire home/apt,79,4,0,,,4,83
41974765,"Boston Studio, Ready For Long & Short Stays 205",331132678,Premier Suites,,Downtown,42.35549,-71.06182,Private room,124,2,1,2020-11-22,0.50,3,99
41979766,"505 Close To Tufts/BMC, Stay Tonight!",331132678,Premier Suites,,Downtown,42.35412,-71.0613,Entire home/apt,93,2,3,2021-01-05,0.29,3,99
41984661,Comfortable and cozy room.,332400026,Zencile,,Roxbury,42.31588,-71.09444,Private room,45,2,3,2020-10-31,0.28,1,162
41992786,Home Sweet Home,30732884,Jeffery,,Dorchester,42.28954,-71.06588,Entire home/apt,190,91,2,2020-11-06,0.43,3,146
41997583,Boston at your doorstep!,29688938,Heather And Mike,,Charlestown,42.37931,-71.06075,Entire home/apt,225,2,0,,,1,0
42065556,Inn @ St. Botolph,107268789,Inn @,,Back Bay,42.34503,-71.08085,Hotel room,0,91,0,,,1,0
42065558,Boston Fenway Inn,308490585,Boston Fenway Inn,,Fenway,42.34637,-71.08882,Hotel room,0,1,0,,,1,0
42074896,50%off EatDrink&BeHappy near Downtown Laundry Prkg,333626600,Marco,,Dorchester,42.3139,-71.06546,Entire home/apt,421,2,16,2020-11-01,1.38,5,40
42080145,"Bright Beacon Hill 1BR near Boston Common, by Blueground",107434423,Blueground,,Beacon Hill,42.35941,-71.06744,Entire home/apt,109,32,0,,,120,305
42080174,"Smart Downtown Studio w/ W/D, Doorman, nr. Green Line, by Blueground",107434423,Blueground,,Downtown,42.3522,-71.06442,Entire home/apt,133,32,0,,,120,156
42080205,"Airy Downtown 2BR w/ W/D, nr. Boston Common, by Blueground",107434423,Blueground,,Downtown,42.35221,-71.0639,Entire home/apt,199,32,0,,,120,263
42092767,"Luxury 2br apt close to hospitals area,",102875095,Alex,,Jamaica Plain,42.32585,-71.11071,Entire home/apt,219,1,8,2020-12-26,0.71,6,88
42094372,Airy Downtown 1BR Near Harbor w/ Concierge,48005494,Zeus,,Downtown,42.3587,-71.05844,Entire home/apt,121,31,1,2020-12-01,0.59,19,347
42094510,Beautiful 1BR in The Devonshire Near Shops,48005494,Zeus,,Downtown,42.3593,-71.0577,Entire home/apt,104,31,0,,,19,365
42116996,Sleek Downtown Studio w/ Gym Near Parks + Transit,48005494,Zeus,,Downtown,42.35464,-71.05422,Entire home/apt,143,31,2,2020-12-09,0.37,19,288
42194923,"Smart Seaport 1BR w/ Pool, Gym, W/D, near South Station, by Blueground",107434423,Blueground,,South Boston Waterfront,42.34906,-71.04472,Entire home/apt,182,32,0,,,120,344
42195053,"Gorgeous Beacon Hill 1BR near MA State House, by Blueground",107434423,Blueground,,Beacon Hill,42.35941,-71.06744,Entire home/apt,116,32,0,,,120,325
42195138,"Hip Brighton Studio w/ Gym, Roofdeck, nr. Charles River, by Blueground",107434423,Blueground,,Brighton,42.36149,-71.14483,Entire home/apt,199,32,0,,,120,8
42195180,"Bright Allston 1BR w/ Gym, BBQ, W/D, nr. Charles River, by Blueground",107434423,Blueground,,Brighton,42.36149,-71.14483,Entire home/apt,208,32,0,,,120,1
42206911,Wonderful 2br apt at Boston's hospitals,102875095,Alex,,Jamaica Plain,42.32625,-71.11176,Entire home/apt,199,1,1,2020-09-19,0.24,6,90
42221781,Comfortable room in the heart of Dorchester.,335373811,Kelly,,Dorchester,42.28149,-71.06605,Private room,63,1,1,2020-12-29,1,1,90
42221902,New Reno Single Family 3 BR - Walk Everywhere!,15830734,Molly,,Roslindale,42.28372,-71.12534,Entire home/apt,300,3,1,2020-02-18,0.09,1,92
42228646,Central 1BR Near Seaport w/ Gym & Concierge,48005494,Zeus,,South Boston,42.34011,-71.04927,Entire home/apt,154,31,1,2020-09-30,0.27,19,295
42228802,Unique Studio in South Boston w/ Concierge + Gym,48005494,Zeus,,South Boston,42.34036,-71.05015,Entire home/apt,129,31,1,2020-06-20,0.14,19,287
42228932,"Modern 2BR in South Boston, Furnished + Concierge",48005494,Zeus,,South Boston,42.34037,-71.05053,Entire home/apt,174,31,0,,,19,318
42229047,Spacious 2BR Near Seaport w/ Amenities + Pets OK,48005494,Zeus,,South Boston Waterfront,42.34207,-71.04873,Entire home/apt,135,31,0,,,19,365
42232522,"Cozy Private Rm Queen Bed, 40""TV w/ AC & Mini Frig",278520291,Glen,,Mattapan,42.26588,-71.09812,Private room,45,1,35,2021-01-02,3.15,3,360
42239298,New England Victorian Oasis,44581223,Andre,,Hyde Park,42.25098,-71.11605,Private room,45,1,2,2020-10-26,0.18,4,325
42249143,Spacious and well lit,289002576,Jon,,Brighton,42.34341,-71.15073,Entire home/apt,100,3,0,,,1,0
42275654,"12 mins to downtown. Private Bedrm, bath 1st Floor",79911018,Johnny,,Dorchester,42.32284,-71.0606,Private room,115,3,0,,,2,88
42290726,"Mod Beacon Hill Studio w/ W/D, near MA State House, by Blueground",107434423,Blueground,,Beacon Hill,42.35927,-71.06518,Entire home/apt,150,91,0,,,120,2
42291504,"Ideal Seaport 1BR w/ Gym, Pool, Doorman, near Fan Pier, by Blueground",107434423,Blueground,,South Boston Waterfront,42.34906,-71.04472,Entire home/apt,180,91,0,,,120,352
42295094,Luxury 2BR in Downtown Near Subway | Evonify,212359760,Evonify,,Downtown,42.35181,-71.0642,Entire home/apt,96,1,5,2021-01-02,0.49,38,288
42298306,Well-lit condo within walking distance to the T!,35825948,Pete,,Jamaica Plain,42.29835,-71.11221,Entire home/apt,85,28,1,2020-05-17,0.12,1,0
42307264,Nice location 10 mins Bc and 3 min to green T,293373619,Jihane,,Brighton,42.34455,-71.15525,Private room,57,28,0,,,10,364
42316598,Nice private bedroom in Boston,47171438,Cynthia,,Hyde Park,42.23589,-71.1266,Private room,80,2,0,,,1,365
42328735,"Restaurants, zoo, and mbta all 5 minutes walk.",336557315,Xiomara,,Jamaica Plain,42.31214,-71.09991,Shared room,80,91,0,,,1,358
42355564,The Jazzy Airbnb,287098257,Fredrick,,Roxbury,42.32033,-71.07473,Private room,25,1,47,2021-01-03,4.29,2,225
42356720,Harvard Place,32304279,Charles And Grace,,Allston,42.35797,-71.12808,Entire home/apt,300,2,0,,,7,0
42358001,Bright and Spacious,10692181,Francisco,,Jamaica Plain,42.3106,-71.10182,Private room,89,2,7,2020-11-04,0.84,4,0
42363865,New-3BEDS 3.6m from Fenway/Downtown/BCEC Freeprk,333626600,Marco,,Dorchester,42.31266,-71.06646,Private room,53,2,1,2020-05-23,0.12,5,0
42364097,New-2BEDs/sofabed 3.6m from DowntownFenway Freepk,333626600,Marco,,Dorchester,42.31416,-71.06515,Private room,53,3,1,2020-04-05,0.10,5,0
42364323,New-Stylish King near Beach/ Downtown/BCEC FreePK,333626600,Marco,,Dorchester,42.31187,-71.06529,Private room,38,3,0,,,5,0
42364468,New-Cozy Double 3.6mi from Downtown Freeprk,333626600,Marco,,Dorchester,42.3128,-71.06503,Private room,33,3,0,,,5,0
42376848,"The Redlands 1 Commuter Rail | 2BR 1BA | Brookline Area, Faulkner and walk to shopping!",71783,Lance,,West Roxbury,42.29099,-71.15326,Entire home/apt,129,31,2,2020-10-15,0.23,42,97
42379429,Bright and comfortable,10692181,Francisco,,Jamaica Plain,42.31218,-71.10267,Private room,89,2,9,2020-11-13,1.02,4,358
42404818,Lovely Place in Jamaica Plain Room #2,292283551,Vitanur,,Jamaica Plain,42.32207,-71.11022,Private room,40,1,2,2020-03-14,0.19,6,141
42407618,Quarters™ on DOT STRB - Private Room | Shared Bath,814298,Thatch,,South Boston,42.33668,-71.04408,Entire home/apt,110,28,2,2020-11-22,0.19,89,93
42408812,Quarters™ on DOT STRB - Private Room | Shared Bath,814298,Thatch,,South Boston,42.33511,-71.04386,Entire home/apt,110,28,3,2020-12-21,0.29,89,81
42424463,Quarters™ on DOT STRB - Private Room | Shared Bath,814298,Thatch,,South Boston,42.33541,-71.04552,Entire home/apt,95,28,3,2020-09-18,0.30,89,62
42427618,Quarters™ on DOT STRB - Private Room | Shared Bath,814298,Thatch,,South Boston,42.33674,-71.04385,Entire home/apt,120,28,2,2020-11-08,0.20,89,67
42428360,Quarters™ on DOT STRB - Private Room | Shared Bath,814298,Thatch,,South Boston,42.33486,-71.04608,Entire home/apt,110,28,0,,,89,1
42429242,Quarters™ on DOT STRB - Private Room | Shared Bath,814298,Thatch,,South Boston,42.33492,-71.04387,Entire home/apt,120,28,2,2020-08-24,0.34,89,52
42430970,Quarters™ on DOT STRB - Private Room | Shared Bath,814298,Thatch,,South Boston,42.3362,-71.04441,Entire home/apt,110,28,6,2020-11-06,0.56,89,32
42431936,19th Century on Tremont | Modern Unit 1BR 1BA #6,814298,Thatch,,Roxbury,42.33813,-71.08109,Entire home/apt,200,30,1,2020-12-31,1,89,59
42432751,Modern Studio | Fully Furnished,814298,Thatch,,Roxbury,42.32486,-71.09333,Entire home/apt,105,60,1,2020-08-31,0.21,89,248
42454025,2F Traveling Medical Professional Home 4 BR | 3.5B,814298,Thatch,,Roxbury,42.32631,-71.09544,Private room,52,100,0,,,89,89
42454867,3R Traveling Medical Professional Home 4 BR | 3.5B,814298,Thatch,,Roxbury,42.32668,-71.09676,Private room,49,100,0,,,89,364
42455260,South Bos. Studio | Broadway & Dot Ave | Thatch,814298,Thatch,,South Boston,42.33607,-71.04384,Entire home/apt,105,30,1,2020-09-11,0.23,89,142
42461132,Luxury Boston Apartment,158837906,Hesham,,Jamaica Plain,42.32602,-71.11123,Entire home/apt,299,1,0,,,7,365
42516220,Sonder | Financial District | Stylish 1BR,224829568,Sonder (Boston),,Downtown,42.35815,-71.05495,Entire home/apt,187,91,0,,,13,315
42517503,Charming 3 bedroom suite in the heart of Boston,318064329,Dung Hong,,Dorchester,42.28899,-71.0597,Entire home/apt,120,1,0,,,1,138
42530078,Quarters™ on DOT STRB - Private Room | Shared Bath,814298,Thatch,,South Boston,42.33503,-71.04436,Entire home/apt,110,28,1,2020-08-31,0.21,89,113
42535434,Furnished Home in the Heart Of Upham's Corner,297860058,June,,Dorchester,42.31403,-71.05961,Private room,47,91,1,2020-09-01,0.21,31,353
42561531,New Glam & Trendy Retreat near T & Boston #1!!,39266840,Maria & Kevin,,Dorchester,42.30064,-71.06218,Entire home/apt,250,2,3,2020-11-29,0.29,2,364
42583533,Sleek Single Studio on Newbury St!,44341268,Tony,,Back Bay,42.34844,-71.08464,Entire home/apt,200,3,1,2020-08-01,0.17,4,0
42591679,Designed 1st Floor Furnished Bedroom by Downtown,299340250,Teresa & Jonathan,,Roxbury,42.32246,-71.06875,Private room,39,28,2,2020-11-20,0.32,8,203
42592642,Garden 1st Floor Furnished Bedroom,299340250,Teresa & Jonathan,,Roxbury,42.32166,-71.06922,Private room,39,28,1,2020-08-01,0.17,8,18
42643425,#8 Samuel Adam Brewery & subway into all Boston,132606746,Javier/ Gilberto,,Jamaica Plain,42.31401,-71.10307,Private room,55,28,1,2020-09-01,0.21,5,179
42644088,Urban oasis - Parking/Downtown/Airport,7427795,Ella,,East Boston,42.38243,-71.03832,Entire home/apt,70,2,20,2021-01-14,2.08,7,0
42708089,"Ample Allston 2BR w/ W/D in basement, by Blueground",107434423,Blueground,,Brighton,42.34965,-71.14948,Entire home/apt,125,32,0,,,120,303
42708127,"Bright Allston 2BR w/ W/D in basement, by Blueground",107434423,Blueground,,Brighton,42.34983,-71.1494,Entire home/apt,125,32,0,,,120,247
42708174,"Spacious Allston 2BR w/ W/D in basement, by Blueground",107434423,Blueground,,Brighton,42.3498,-71.14951,Entire home/apt,126,32,0,,,120,325
42708208,"Mod North Station 1BR w/ Gym, Doorman, W/D, nr. TD Garden, by Blueground",107434423,Blueground,,Downtown,42.36477,-71.06314,Entire home/apt,143,32,0,,,120,0
42708634,Airy 1BR in Downtown w/ Concierge Near Transit,48005494,Zeus,,Downtown,42.35843,-71.05693,Entire home/apt,156,31,1,2020-09-04,0.22,19,271
42739841,Furnished JFK/UMass Room Close to Public Transport,297860058,June,,Dorchester,42.31682,-71.05551,Private room,49,91,0,,,31,345
42743472,Gorgeous 1BR in Downtown + 100 WalkScore | Evonify,212359760,Evonify,,Chinatown,42.35242,-71.06172,Entire home/apt,76,1,5,2021-01-07,0.60,38,116
42744119,Stylish 1BR in Downtown + 100 Walk Score | Evonify,212359760,Evonify,,Downtown,42.35263,-71.06138,Entire home/apt,85,1,1,2020-10-10,0.29,38,137
42748117,1 Modern Private Master Bedroom + Bathroom,150666442,Ritika,,Brighton,42.35333,-71.16977,Private room,55,91,0,,,1,325
42792109,#B304 Private room Near U-Mass Boston,105851798,Anne,,Dorchester,42.30686,-71.06437,Private room,44,30,3,2020-12-15,0.31,17,166
42830725,Upscale Duplex | Near T,161724560,David,,Dorchester,42.32093,-71.05517,Entire home/apt,449,10,3,2020-03-19,0.29,3,343
42833412,Stylish Place | near South End,42431392,Frank,,Roxbury,42.32858,-71.08779,Entire home/apt,140,10,5,2020-06-29,0.49,7,234
42833990,Charming Luxury Duplex | near T,42431392,Frank,,Roxbury,42.3292,-71.08738,Entire home/apt,274,10,3,2020-03-19,0.29,7,231
42834234,Soaring Oasis | near South End,42431392,Frank,,Roxbury,42.3304,-71.08718,Entire home/apt,503,10,3,2020-03-21,0.29,7,234
42834617,Expansive Luxury Triplex | near T,42431392,Frank,,Roxbury,42.32861,-71.08742,Entire home/apt,696,10,3,2020-03-21,0.29,7,231
42845111,"Cozy, Modern, close to Waterfront,1-BR entire unit",40132620,Dr. Robert,,North End,42.36517,-71.05516,Entire home/apt,189,4,0,,,1,90
42852961,Room for Sublet (Jun-Aug),69037246,Adam,,Jamaica Plain,42.31865,-71.11483,Private room,40,92,0,,,1,358
42869298,Find Home with Modern JFK/UMass Living,297860058,June,,Dorchester,42.3167,-71.05369,Private room,37,91,0,,,31,364
42870400,The Dorset Bedroom 1 Redline |  Walk to the Redline for UMass and Mass General!,71783,Lance,,Dorchester,42.32314,-71.05982,Private room,41,32,0,,,42,0
42870430,The Dorset Bedroom 2 | Queen bed in quiet room | Walk to the Redline for UMass and Mass General!,71783,Lance,,Dorchester,42.32094,-71.06198,Private room,37,32,0,,,42,90
42870478,The Dorset Bedroom 3 | Queen bed in Large Room | Walk to the Redline for UMass and Mass General!,71783,Lance,,Dorchester,42.32236,-71.05988,Private room,52,32,0,,,42,0
42882611,1 Bedroom | Patio | Full-Kitchen (I),43217109,Javier,,South End,42.33656,-71.07672,Private room,125,2,2,2020-08-09,0.35,2,365
42894372,Boston | 3 Bedrooms | Patio | Full-Kitchen,43217109,Javier,,South End,42.33833,-71.07636,Entire home/apt,550,2,0,,,2,365
42930687,Evonify - Prudential CTR - Gorgeous 1BR+Copley G9,212359760,Evonify,,Back Bay,42.34412,-71.08356,Entire home/apt,119,1,0,,,38,0
42937960,Cozy Room in the Heart of Boston (MGH/Downtown),341885174,Sophia,,West End,42.36172,-71.0641,Private room,140,91,0,,,1,0
42939922,1 Bedroom Apt with an amazing view over Downtown,341616054,Mohamed,,Chinatown,42.34915,-71.06238,Entire home/apt,165,91,1,2020-08-21,0.20,1,346
42951767,Furnished Room in the heart of Sunny South Boston,297860058,June,,South Boston,42.3338,-71.04939,Private room,46,91,1,2020-08-15,0.19,31,364
42952307,Find Home with Modern Upham's Corner Living,297860058,June,,Dorchester,42.31486,-71.06102,Private room,41,91,0,,,31,291
42960013,Furnished Room in Prime South Boston Location,297860058,June,,South Boston,42.33352,-71.02513,Private room,49,91,0,,,31,364
42960259,Furnished Room in Convenient South Boston Location,297860058,June,,South Boston,42.33476,-71.02498,Private room,54,91,0,,,31,325
42960879,Furnished Room in JFK/UMass Location,297860058,June,,Dorchester,42.31537,-71.05643,Private room,48,91,0,,,31,364
42963569,Spacious in heart of city Parking/Downtown/Airport,7427795,Ella,,East Boston,42.38248,-71.03907,Entire home/apt,80,2,17,2020-12-07,2.10,7,0
42966566,Beautiful Studio in Theatre District | Evonify,212359760,Evonify,,Downtown,42.35143,-71.06471,Entire home/apt,65,1,6,2020-11-09,0.59,38,154
42966856,Beautiful Studio in Theatre District | Evonify,212359760,Evonify,,Downtown,42.35172,-71.06474,Entire home/apt,72,1,9,2020-12-19,0.91,38,127
42966985,Beautiful 1BR with a View in Downtown | Evonify,212359760,Evonify,,Beacon Hill,42.35312,-71.06466,Entire home/apt,73,1,21,2021-01-11,3.39,38,147
42975758,Confy Spacious Room Near Harvard BS,194167208,Reina,,Allston,42.3623,-71.13116,Private room,55,2,0,,,2,17
42980478,Confy Room Close to Harvard BS,194167208,Reina,,Allston,42.36325,-71.13081,Private room,50,2,0,,,2,0
42992595,Fully-Furnished Room in Upham's Corner Location,297860058,June,,Dorchester,42.31417,-71.06076,Private room,47,91,0,,,31,325
42993225,Live By The Garden In Sunny Upham's Corner,297860058,June,,Dorchester,42.31572,-71.05918,Private room,45,91,0,,,31,342
42995399,Furnished Room in Convenient South Boston Location,297860058,June,,South Boston,42.33381,-71.02469,Private room,44,91,0,,,31,364
43003155,"CLEAN condo w/internet, A/C, private deck, laundry",32870796,Jessica,,South End,42.34138,-71.0788,Entire home/apt,200,30,0,,,3,365
43012146,The Green Room,287098257,Fredrick,,Roxbury,42.31974,-71.07491,Private room,40,1,12,2021-01-02,1.37,2,200
43021945,"Open, light-filled Jamaica Plain House",1450086,Peter,,Jamaica Plain,42.32006,-71.10484,Entire home/apt,150,28,0,,,1,79
43023604,Boston Cheap bedroom!!! For girl!!,169232402,Michelle,,Allston,42.35741,-71.12775,Private room,35,120,0,,,1,89
43025397,Private Room (Basically yours) in Beautiful Condo,136801832,Kelly,,Dorchester,42.29688,-71.05698,Private room,100,91,0,,,1,363
43031462,Spacious Room in Savin Hill,297860058,June,,Dorchester,42.31057,-71.06037,Private room,46,91,0,,,31,354
43032465,"Modern South End 2BR w/ Doorman, W/D in Unit, by Blueground",107434423,Blueground,,South End,42.34406,-71.0651,Entire home/apt,194,32,0,,,120,263
43032495,"Smart South End 2BR w/ Doorman, W/D in Unit, by Blueground",107434423,Blueground,,South End,42.34406,-71.0651,Entire home/apt,197,32,0,,,120,270
43032512,"Ideal South End 2BR w/ Doorman, W/D in Unit, by Blueground",107434423,Blueground,,South End,42.34406,-71.0651,Entire home/apt,200,32,0,,,120,284
43035260,Furnished Room in the heart of Upham's Corner,297860058,June,,Dorchester,42.316,-71.05999,Private room,45,91,0,,,31,337
43035355,Room to Move in Convenient South Boston Location,297860058,June,,South Boston,42.33331,-71.02668,Private room,54,91,0,,,31,223
43044959,2 BD Apt. close to Longwood Medical w/ Free PRKG,30314324,Eileen,,Jamaica Plain,42.31204,-71.1116,Entire home/apt,120,5,8,2021-01-04,1.08,2,181
43069940,Furnished One Bed with Harbor Views!,245574213,Jeffrey,,Downtown,42.35767,-71.05048,Entire home/apt,217,91,0,,,2,365
43070066,Large one bedroom across from BMC,21920451,George,,South End,42.33571,-71.07554,Entire home/apt,110,32,0,,,1,37
43071363,"* NEW Listing * A True GEM in South End , Boston!!",159978864,Santo,,South End,42.34359,-71.07118,Entire home/apt,213,2,8,2021-01-11,1.40,2,349
43085606,Triple Decker Private Apartment Close to Downtown,299340250,Teresa & Jonathan,,Dorchester,42.32461,-71.06698,Entire home/apt,135,28,0,,,8,18
43087326,Triple Decker 4 Bed Apartment Close to Downtown,299340250,Teresa & Jonathan,,Roxbury,42.32288,-71.06865,Entire home/apt,135,28,0,,,8,249
43097089,Loft-like basement space.  Comfortable and modern.,10778805,Paul,,South Boston,42.3305,-71.05654,Entire home/apt,59,91,0,,,5,242
43102656,Large bedroom in shared apartment with two males,10778805,Paul,,South Boston,42.32896,-71.05687,Private room,40,120,0,,,5,363
43102783,"Last Minute Deals, Back Bay/South End GEM!",11363632,Ashley,,Back Bay,42.35411,-71.07947,Entire home/apt,121,2,2,2021-01-02,0.38,1,131
43121210,"Bright Fort Point Studio w/ W/D in Unit, by Blueground",107434423,Blueground,,South Boston Waterfront,42.349,-71.04971,Entire home/apt,166,32,0,,,120,208
43131613,Find Home with Modern Fenway Living,297860058,June,,Fenway,42.34266,-71.0957,Private room,55,91,0,,,31,353
43133308,"144 Bowdoin 64 (2) · Short walk to MGH, newly renovated apt",2356643,Voyage,,Beacon Hill,42.35908,-71.06326,Entire home/apt,67,10,2,2020-06-16,0.26,15,338
43137647,Furnished South Boston Room Close to Transport,297860058,June,,Dorchester,42.32655,-71.05796,Private room,44,91,0,,,31,364
43137799,Cozy urnished Room Available for North End Living,297860058,June,,North End,42.36404,-71.05747,Private room,54,91,0,,,31,340
43137840,Furnished Room in the heart of Sunny North End,297860058,June,,North End,42.36524,-71.05627,Private room,47,91,0,,,31,0
43137883,Designer Living in South Boston,297860058,June,,South Boston,42.33456,-71.02463,Private room,44,91,0,,,31,364
43148083,"Bright Room, free parking, convenient to subway",202301643,Pinar&Kubra,,South Boston,42.32965,-71.05838,Private room,41,91,0,,,3,231
43163112,BRIGHT SPACIOUS BOSTON APARTMENT,136709790,Jhazmin,,Fenway,42.3453,-71.08775,Private room,50,55,0,,,1,0
43176358,Spacious Living in the Heart of North End,297860058,June,,North End,42.36431,-71.05682,Private room,48,91,1,2020-09-30,0.27,31,294
43206047,City Views meet Cozy Living in the Heart of Fenway,297860058,June,,Fenway,42.34235,-71.09606,Private room,58,91,0,,,31,286
43265093,Spacious 1BR | Full Kitchen | Chinatown Boston|GLS,30283594,Global Luxury Suites,,Chinatown,42.35167,-71.06011,Entire home/apt,115,5,6,2020-12-06,1.11,43,337
43267791,Private & Modern 1BR | Full Kitchen+Washer/D | GLS,30283594,Global Luxury Suites,,Chinatown,42.3512,-71.05983,Entire home/apt,115,10,4,2021-01-04,0.63,43,362
43267987,Spacious 1BR | Laundry | Gym | Close to Hospitals,30283594,Global Luxury Suites,,Chinatown,42.35119,-71.05968,Entire home/apt,107,31,0,,,43,363
43275982,Modern 1BR | Kitchen | Work From Home | Free WiFi,30283594,Global Luxury Suites,,Downtown,42.35288,-71.05993,Entire home/apt,115,31,4,2020-09-22,0.86,43,363
